Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population
number_of_years_of_education,diversity,health_insurance_public_rate,health_insurance_none_rate,age_median,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,age_35_44_rate,age_45_54_rate,age_65_74_rate,age_55_64_rate,age_10_14_rate,age_15_17_rate,age_5_9_rate,household_type_family_rate,dropout_16_19_inschool_rate,household_count,average_household_size,housing_unit_count,housing_unit_occupied_count,housing_unit_median_value,housing_unit_median_gross_rent,education_less_than_high_school_rate,education_high_school_graduate_rate,education_college_rate,education_bachelor_rate,education_master_rate,education_professional_school_rate,education_doctoral_rate,race_white_rate,race_black_africa_rate,race_indian_alaska_rate,race_asian_rate,race_islander_rate,race_other_rate,race_two_more_rate,population,population_density
13.00152346,0.502839466,0.325249259,0.288601455,33.7,0.154292576,0.19511707,0.00120072,0.016209726,0.183309986,0.146287773,0.041224735,0.073444066,0.016609966,0.044426656,0.033620172,0.63303438,0.995798319,1338,2.78,1602,1338,115300,936,0.191651432,0.345216332,0.217550274,0.132845826,0.070993297,0.024070689,0.017672151,0.269561737,0.649989994,0.008805283,0.014808885,0,0.035421253,0.021412848,4997,1351.65
12.95513165,0.349279708,0.420112782,0.145864662,37.3,0.097932331,0.167669173,0.013721805,0.032894737,0.131015038,0.121052632,0.097180451,0.136090226,0.044360902,0.034022556,0.066917293,0.610094287,1,1803,2.95,2170,1803,89500,1160,0.160934981,0.343363783,0.305480924,0.11015583,0.057764643,0.016926384,0.005373455,0.152631579,0.791165414,0,0.001879699,0,0.02612782,0.028195489,5320,2790.029
13.29204919,0.045075174,0.303895301,0.249381698,31.1,0.115455855,0.188516156,0.003087055,0.013068533,0.154044042,0.136962338,0.034575015,0.063799136,0.087981066,0.061535295,0.07357481,0.620134228,0.975543478,3725,2.6,4515,3725,73900,912,0.118655812,0.24476009,0.475142907,0.102373116,0.041572839,0,0.017495236,0.016464293,0.977052892,0.002469644,0.000102902,0,0,0.00391027,9718,3312.771
16.67851959,0.128636899,0.096960168,0.013102725,40,0.02672956,0.160377358,0.00524109,0.008385744,0.188679245,0.15408805,0.053459119,0.151991614,0.064989518,0.023060797,0.094339623,0.638850889,1,731,2.61,754,731,533300,2117,0.018142235,0.104499274,0.074746009,0.380261248,0.240203193,0.123367199,0.058780842,0.932389937,0.019916143,0,0.039308176,0,0,0.008385744,1908,4452.962
16.95700519,0.231880797,0.074103168,0.058392249,36.4,0.073055774,0.169939775,0.004189578,0,0.237234878,0.165488348,0.045299817,0.084315266,0.06022519,0.013877979,0.080387536,0.596435391,1,1571,2.4,1704,1571,389800,1190,0.021126761,0.036323202,0.117123795,0.367309118,0.261675315,0.096738325,0.099703484,0.874050799,0.050274941,0.00785546,0.026970411,0,0.019114952,0.021733438,3819,5214.837
14.46948582,0.51467426,0.292692308,0.112692308,40,0.032307692,0.196923077,0.016538462,0.085769231,0.216538462,0.156538462,0.059615385,0.068461538,0.033846154,0.008076923,0.046153846,0.54562212,0.567567568,1085,2.38,1187,1085,246700,1150,0.113887554,0.209034118,0.159058145,0.317635752,0.155694378,0.039404133,0.00528592,0.556153846,0.419230769,0,0.008076923,0,0.002692308,0.013846154,2600,4845.474
15.72731547,0.540278727,0.111826698,0.08735363,34.3,0.038290398,0.293442623,0.008313817,0.041100703,0.210187354,0.11557377,0.023770492,0.054800937,0.034074941,0.018852459,0.097775176,0.411821705,1,4128,2.04,4893,4128,412700,1320,0.024761009,0.098260461,0.171289766,0.473436765,0.166745024,0.05046231,0.015044664,0.637236534,0.165690867,0,0.157728337,0,0.003161593,0.03618267,8540,6094.647
12.73960464,0.590505506,0.345938034,0.34301049,36.6,0.083922908,0.187362771,0.015369602,0.044888997,0.204440107,0.123688705,0.038058063,0.101976092,0.050500122,0.016589412,0.074652354,0.532808399,1,1524,2.69,1777,1524,153600,956,0.306066803,0.220177232,0.15473756,0.204498978,0.06475801,0.007498296,0.042263122,0.606245426,0.087826299,0.035618444,0.134179068,0,0.121493047,0.014637717,4099,3928.645
12.63501908,0.640366751,0.274393531,0.453638814,26.7,0.169541779,0.276010782,0,0.003773585,0.140431267,0.095687332,0.011051213,0.038005391,0.019407008,0.024528302,0.050943396,0.533222591,1,1204,3.05,1452,1204,225900,973,0.310591603,0.241412214,0.145038168,0.190362595,0.0625,0.014790076,0.035305344,0.471428571,0.349056604,0,0.051752022,0,0.112398922,0.015363881,3710,9226.323
13.49090909,0.457350668,0.249228395,0.309799383,31.1,0.070987654,0.293981481,0,0.002314815,0.229166667,0.082175926,0.020447531,0.02970679,0.055941358,0.014660494,0.064429012,0.585869565,0.8,920,2.82,1069,920,263800,834,0.291495601,0.168914956,0.063343109,0.300879765,0.083870968,0.059824047,0.031671554,0.720679012,0.081404321,0.021990741,0.069444444,0,0.106481481,0,2592,8632.372
15.06572438,0.565219809,0.127268208,0.228187919,34.9,0.09796627,0.204117063,0.023809524,0.017609127,0.176835317,0.146825397,0.042410714,0.090277778,0.036706349,0.047619048,0.05109127,0.470175439,0.358695652,1710,2.36,1932,1710,232300,1134,0.079858657,0.183038869,0.151236749,0.320141343,0.196466431,0.024734982,0.044522968,0.632936508,0.114087302,0.054563492,0.121031746,0,0.022321429,0.055059524,4032,2926.5
13.27932747,0.27820815,0.303789054,0.321515622,28,0.126157158,0.203229279,0.011410118,0.010548977,0.164908504,0.102260495,0.006458558,0.064585576,0.073412271,0.025188375,0.122712594,0.529751589,1,1731,2.61,2391,1731,71600,756,0.097821934,0.281238059,0.431027895,0.168895682,0.018723729,0.002292702,0,0.14876211,0.836383208,0,0,0,0.010118407,0.004736276,4645,4061.664
15.12734508,0.45123969,0.203973204,0.158235158,41.5,0.048628716,0.16939387,0.014519475,0.035031113,0.221018668,0.18114773,0.083198894,0.106476147,0.047706845,0.006683568,0.038027195,0.472924188,1,1939,2.24,2054,1939,169800,1159,0.05059693,0.200966458,0.194997157,0.345650938,0.104320637,0.054860716,0.048607163,0.706844895,0.212491357,0.001613275,0.060152109,0,0,0.018898364,4339,2559.793
14.5529522,0.49316073,0.333925926,0.256296296,30.3,0.069767442,0.242861348,0.003826906,0.01236385,0.139829261,0.097144539,0.022667059,0.10950839,0.061819252,0.028848984,0.072122461,0.52137931,0.936363636,1450,2.34,1725,1450,204300,718,0.083880037,0.255388941,0.290065604,0.137769447,0.112933458,0.037956888,0.082005623,0.299381807,0.644686488,0,0.024433324,0,0,0.031498381,3397,4342.254
14.59376546,0.11485946,0.241710875,0.192639257,38.3,0.100430892,0.126284388,0.004308916,0.015909844,0.118660921,0.156446801,0.067285383,0.180974478,0.09247597,0.050049718,0.049055353,0.641093474,1,1134,2.66,1382,1134,107300,926,0.052944087,0.161801089,0.40326571,0.199901039,0.146462147,0.019297378,0.01632855,0.014915479,0.940338084,0.021213126,0.011600928,0,0.009612198,0.002320186,3017,3145.115
13.52053646,0.1691616,0.307111725,0.2061231,34.3,0.075399767,0.142221752,0,0.003494652,0.154611882,0.19633591,0.051043101,0.08397755,0.088637086,0.051784391,0.075505666,0.644425188,1,3462,2.72,3946,3462,77600,1093,0.036211232,0.388600168,0.361274099,0.176865046,0.032690696,0,0.004358759,0.019061739,0.910303929,0,0.014931695,0,0.022979985,0.032722652,9443,4748.422
13.46300636,0.079533583,0.34462492,0.220132507,32.5,0.103061438,0.177500524,0.021492975,0.017928287,0.11889285,0.140700356,0.043090795,0.106730971,0.081358775,0.049695953,0.085867058,0.519459889,1,3777,2.48,4710,3777,102600,939,0.115165718,0.267325075,0.35420154,0.185805156,0.075159022,0.00083696,0.001506528,0.019605787,0.959110925,0.001153282,0.011952191,0,0.001782344,0.006395471,9538,3247.295
14.39146141,0.064567213,0.191331814,0.170308616,34.3,0.106608705,0.152150287,0.005847953,0.01035036,0.150908244,0.133778399,0.039279615,0.138022046,0.057910262,0.039641878,0.080370543,0.683175636,0.971428571,6764,2.85,7428,6764,115300,953,0.05270936,0.157881773,0.385057471,0.338095238,0.038834154,0.009359606,0.018062397,0.031206334,0.966671842,0.002121824,0,0,0,0,19323,989.2881
14.10858835,0.062425507,0.330029523,0.086145086,36.9,0.10215676,0.1216202,0.003892688,0.021462388,0.163703314,0.150973172,0.051341399,0.126459758,0.093214098,0.054813256,0.058285113,0.751625043,0.936560935,2923,3.24,3346,2923,128900,1019,0.071569595,0.204179006,0.371339256,0.252385653,0.087364265,0.006087529,0.007074696,0.010415571,0.968016833,0.001157286,0.000210416,0,0,0.020199895,9505,1862.192
12.75013263,0.163127078,0.389316066,0.251719951,47.9,0.114528531,0.09267503,0.018615945,0.03723189,0.132335087,0.164305949,0.138405504,0.179279644,0.027114529,0.035613112,0.036017807,0.647435897,1,936,2.63,1147,936,75600,1111,0.144297082,0.39204244,0.322015915,0.09602122,0.037135279,0.004774536,0.003713528,0.044111696,0.913395386,0.006879806,0.001618778,0,0.014973695,0.019020639,2471,2937.364
11.58988764,0.145314881,0.34123948,0.30910482,41.6,0.086457536,0.123182862,0.005355777,0.048201989,0.128538638,0.169089518,0.07345065,0.133129304,0.083397093,0.043611324,0.055087988,0.733905579,1,466,2.8,555,466,92100,490,0.297752809,0.397752809,0.25505618,0.021348315,0.02247191,0,0.005617978,0.923488906,0.035960214,0.010711553,0,0,0.014537108,0.015302219,1307,14.73746
11.53353659,0.573144477,0.40911271,0.28057554,34.5,0.090647482,0.147242206,0.004316547,0.060911271,0.103597122,0.144364508,0.06618705,0.10263789,0.079136691,0.040767386,0.058513189,0.617302053,0.934782609,682,3.06,912,682,63700,388,0.325457317,0.350609756,0.259908537,0.03429878,0.02972561,0,0,0.601438849,0.201438849,0,0,0,0.149160671,0.047961631,2085,21.21717
11.65187377,0.541002756,0.35561936,0.309269893,34.2,0.079355365,0.133414933,0.005303958,0.025295798,0.154630763,0.125254998,0.066503468,0.110159119,0.094247246,0.044879641,0.071603427,0.676108374,0.868804665,1624,3,2009,1624,76100,508,0.297501644,0.408612755,0.201840894,0.069362262,0.014464168,0.008218277,0,0.628314973,0.19624643,0.002039984,0,0,0.159730722,0.013667891,4902,32.15974
15.56046931,0.057808982,0.328665568,0.208401977,56,0.037674038,0.148239148,0.022113022,0.063063063,0.047502048,0.194922195,0.215397215,0.216216216,0.033579034,0.009009009,0,0.644444444,1,630,1.94,1975,630,464500,888,0.009927798,0.134476534,0.294223827,0.323104693,0.141696751,0.050541516,0.046028881,0.970515971,0.00982801,0,0.00982801,0,0,0.00982801,1221,983.66
15.03995848,0.10280974,0.328450106,0.101273885,52.5,0.024444897,0.068038297,0.052556529,0.057038093,0.107964962,0.138724791,0.173151355,0.187614585,0.092075779,0.056834386,0.016907721,0.596119134,0.953488372,2216,2.13,2832,2216,334900,1308,0.055526725,0.124545926,0.30150493,0.32459782,0.127919045,0.049299429,0.016606124,0.946628641,0.006722347,0.004481564,0.011000204,0,0.001222245,0.029944999,4909,981.0282
15.8,0.172186173,0.305573148,0.077264091,51.9,0.054464851,0.115737809,0.027232426,0.099430019,0.085655478,0.116687777,0.14091197,0.187777074,0.04069031,0.027549082,0.051931602,0.656060064,1,2797,2.25,4443,2797,346700,1590,0.017604913,0.061821904,0.299283521,0.357830092,0.176867963,0.072671443,0.013920164,0.908644712,0.023274224,0.004274858,0.008391387,0,0.025174161,0.030240659,6316,131.0834
12.96019436,0.383604351,0.265365239,0.174055416,39,0.049685535,0.129056604,0.006540881,0.028930818,0.124654088,0.19408805,0.088427673,0.101383648,0.096981132,0.042389937,0.056981132,0.783617253,0.893557423,2759,2.88,3159,2759,132300,636,0.164268361,0.363670342,0.245000934,0.146140908,0.061857597,0.008035881,0.011025976,0.769811321,0.147295597,0.004025157,0.02591195,0,0.026918239,0.026037736,7950,185.5833
13.89492754,0.255077691,0.371019108,0.122929936,50.1,0.094904459,0.088853503,0.034076433,0.044267516,0.05477707,0.178025478,0.117834395,0.185350318,0.034713376,0.037898089,0.051273885,0.751004016,0.924137931,1245,2.52,1652,1245,149000,1212,0.094202899,0.259057971,0.355525362,0.169384058,0.071105072,0.047101449,0.003623188,0.856369427,0.105414013,0.002229299,0.012738854,0,0.010191083,0.013057325,3140,119.3602
13.45276193,0.414671928,0.333218943,0.160346603,32,0.107907532,0.151497057,0.017998806,0.023287554,0.105177855,0.118229122,0.079245927,0.117632005,0.073274759,0.038727288,0.085899514,0.787333662,0.966165414,4058,2.8,4498,4058,158900,831,0.106998748,0.295255322,0.36621678,0.134826771,0.087101711,0.003200223,0.006400445,0.738462851,0.195171884,0.001535443,0.003582701,0,0.027637977,0.033609144,11723,204.0469
13.01512357,0.524597477,0.450757576,0.212662338,42.1,0.112878399,0.113904566,0.044894818,0.098255516,0.10877373,0.087993843,0.10877373,0.132888661,0.051564905,0.040277065,0.041303232,0.536791315,0.751879699,1658,2.23,1866,1658,116300,722,0.171523423,0.309111029,0.302471413,0.139063076,0.053485799,0.015123571,0.009221689,0.473832735,0.500513084,0,0.008209338,0,0,0.017444844,3898,1146.145
12.4974816,0.642823037,0.387427999,0.257951415,35.9,0.152016028,0.126471325,0.02454295,0.050338092,0.135737541,0.120961683,0.056849487,0.13148009,0.065865264,0.024292512,0.049586777,0.57002457,1,1628,2.45,1916,1628,109500,799,0.19643549,0.288647811,0.415730337,0.080976366,0.012010849,0.006199148,0,0.463561232,0.36413724,0.006260957,0.063110443,0,0.065113949,0.037816178,3993,1552.447
12.56321335,0.482623931,0.452360266,0.2143064,41.1,0.083116131,0.126846221,0.008398494,0.043150883,0.082536924,0.178685201,0.072690414,0.147408051,0.067767159,0.035910802,0.103677961,0.497881356,0.957142857,1416,2.42,1756,1416,105700,657,0.179104478,0.383669886,0.307726076,0.072870939,0.045654083,0.006584723,0.004389816,0.250796409,0.671879525,0.001158413,0.008398494,0,0.015348972,0.052418187,3453,3271.83
12.59181172,0.347926277,0.416955617,0.265083218,39.7,0.06518724,0.122399445,0.018897365,0.052011096,0.154299584,0.14129681,0.09223301,0.126040222,0.071255201,0.045943135,0.078190014,0.676857749,0.825342466,2355,2.44,2629,2355,109900,842,0.184358911,0.417259132,0.240745281,0.064476587,0.082863447,0.010296641,0,0.793169209,0.145804438,0.004854369,0,0,0.035020804,0.021151179,5768,853.495
12.45740887,0.540319062,0.450525224,0.240565426,36.5,0.098973042,0.120924262,0.016559692,0.052631579,0.122079589,0.158536585,0.090757381,0.086521181,0.052759949,0.055198973,0.067779204,0.676402257,0.775862069,3013,2.55,3740,3013,76700,762,0.178882726,0.377971474,0.341719493,0.071711569,0.02159271,0.006339144,0.001782884,0.350064185,0.578562259,0.003209243,0,0,0.028241335,0.039922978,7790,1222.286
12.08683008,0.312946762,0.42941334,0.315028128,30.6,0.1513382,0.144282238,0.003406326,0.009245742,0.142579075,0.123114355,0.054744526,0.108272506,0.088564477,0.01459854,0.088564477,0.625272331,0.869565217,1377,2.7,1736,1377,92500,677,0.221437474,0.418778563,0.289156627,0.039052763,0.015371832,0.016202742,0,0.147445255,0.815328467,0.004379562,0.000243309,0,0.015328467,0.017274939,4110,1052.806
12.38851578,0.637774215,0.393605292,0.327453142,33.7,0.089746417,0.160529217,0.006615215,0.037265711,0.133186329,0.128996692,0.047629548,0.14244763,0.054244763,0.028224917,0.07783903,0.605446118,1,1726,2.63,1972,1726,117000,662,0.239086635,0.33948959,0.260241773,0.096037609,0.048690396,0.011417058,0.005036938,0.457331863,0.37045204,0.002205072,0.0030871,0,0.114222712,0.052701213,4535,546.3548
13.81448178,0.29309282,0.297363126,0.117335593,40.7,0.074712036,0.091725668,0.016696608,0.041107471,0.150797844,0.130508295,0.094261862,0.144774384,0.083800063,0.055267885,0.062348093,0.793463334,0.96196868,3641,2.6,4485,3641,147800,917,0.065941,0.270862912,0.403849188,0.166430036,0.077141505,0.01009623,0.005679129,0.83546444,0.079995773,0.002219169,0.006234809,0.009299377,0.041952869,0.024833562,9463,46.62626
14.91032999,0.199032106,0.390616005,0.109671848,52.6,0.058146229,0.106217617,0.017271157,0.083189407,0.109096143,0.116868164,0.208981002,0.160909614,0.069948187,0.017271157,0.026770294,0.530691964,1,1792,1.94,2812,1792,339800,1159,0.083213773,0.132711621,0.265423242,0.31384505,0.128766141,0.045911047,0.030129125,0.892630973,0.038572251,0.010074842,0.050662061,0.002302821,0.002878526,0.002878526,3474,1019.064
11.49891383,0.538603116,0.384313725,0.222794118,41.6,0.102451067,0.154999118,0.018338917,0.045670958,0.148122024,0.162934227,0.08411215,0.116381591,0.046199965,0.016751896,0.055545759,0.622381807,0.825471698,1671,2.44,2014,1671,63100,325,0.303403331,0.443639874,0.185614289,0.045136375,0.013034033,0.00482742,0.004344678,0.432198907,0.522482807,0.000176336,0.000352671,0,0.039851878,0.004937401,5671,48.39251
11.76851852,0.549195778,0.463618486,0.203048181,40.6,0.075417661,0.090214797,0.007637232,0.048210024,0.114081146,0.15274463,0.097852029,0.159427208,0.053937947,0.043914081,0.09451074,0.691449814,1,807,2.52,1063,807,55500,486,0.317663818,0.362535613,0.18019943,0.093304843,0.037037037,0.007122507,0.002136752,0.361336516,0.564200477,0.002863962,0.012410501,0,0.031026253,0.028162291,2095,19.25276
12.26474592,0.556635014,0.397386626,0.209377402,41.4,0.109698177,0.078903018,0.015627394,0.034931822,0.152596905,0.128236556,0.100658802,0.164394055,0.066799448,0.043971197,0.062509576,0.667062549,0.963553531,2526,2.58,3162,2526,90000,587,0.181488203,0.44668784,0.272459165,0.079627949,0.016787659,0.002949183,0,0.474796997,0.463765896,0,0,0,0.052704152,0.008732955,6527,39.33422
12.35222353,0.510405284,0.40857438,0.158832645,35.4,0.099501247,0.127680798,0.032668329,0.054613466,0.099002494,0.107481297,0.067082294,0.145137157,0.067082294,0.043640898,0.062094763,0.64255911,0.766519824,1438,2.69,1821,1438,65200,607,0.212514758,0.420306966,0.217630854,0.09759937,0.03030303,0.019283747,0.002361275,0.653366584,0.234912718,0,0.006483791,0,0.083790524,0.021446384,4010,69.62199
11.95206733,0.324336217,0.444800855,0.211173483,37,0.10014549,0.121483996,0.003879728,0.038554801,0.171193016,0.12900097,0.085838991,0.112754607,0.076624636,0.053346266,0.078079534,0.693456615,0.852140078,1406,2.66,1686,1406,38900,564,0.249176729,0.416026345,0.236370289,0.065495792,0.027442371,0.002927186,0.002561288,0.80771096,0.150096993,0,0.023278371,0.006547042,0,0.012366634,4124,61.97604
12.44104803,0.176938894,0.307642487,0.199158031,39.4,0.099417098,0.103303109,0.009715026,0.022992228,0.137305699,0.158354922,0.103950777,0.131800518,0.074805699,0.031735751,0.061204663,0.721770551,0.956790123,1107,2.79,1251,1107,84300,596,0.20718098,0.371664241,0.281416788,0.075206211,0.058224163,0.006307618,0,0.90511658,0.037888601,0,0.004857513,0.001619171,0.04857513,0.001943005,3088,22.96985
12.21567568,0.025514121,0.319895288,0.160209424,36.8,0.068082884,0.122932265,0.012362877,0.044227756,0.120494515,0.166637646,0.08253526,0.095072262,0.072958384,0.04370538,0.084450636,0.731670061,0.880398671,1964,2.92,2282,1964,140700,803,0.27027027,0.317297297,0.271621622,0.083783784,0.031621622,0.025405405,0,0.987114748,0.008358001,0.004527251,0,0,0,0,5743,119.1563
10.98996656,0.55632186,0.395613548,0.2570794,24.6,0.243639381,0.090431416,0.025442478,0.046183628,0.126935841,0.080199115,0.052267699,0.074668142,0.048949115,0.049502212,0.082134956,0.584704743,0.889583333,1033,2.9,1114,1033,84100,775,0.433667781,0.307692308,0.18729097,0.049052397,0.015607581,0.003344482,0.003344482,0.571349558,0.332688053,0,0.007466814,0,0.080199115,0.00829646,3616,1958.513
11.27690066,0.348951814,0.317337461,0.301153954,29.1,0.134858681,0.153701211,0.004710633,0.015477793,0.135935397,0.1269179,0.040376851,0.076985195,0.088963661,0.039569314,0.090309556,0.778,0.932614555,2000,3.55,2117,2000,122900,742,0.363857178,0.379645373,0.174884625,0.069225164,0.001943162,0.00412922,0.006315278,0.79179004,0.148855989,0,0.003230148,0,0.041722746,0.014401077,7430,510.8122
14.25028969,0.327121135,0.272004543,0.20972932,36.6,0.099753928,0.135718342,0.016846489,0.061139504,0.099753928,0.123604013,0.106757524,0.10959682,0.065114518,0.031421541,0.078553852,0.558483588,1,2163,2.4,2441,2163,170400,818,0.079374276,0.254924681,0.297508691,0.205098494,0.105156431,0.054171495,0.003765933,0.809577891,0.097293205,0,0.003785728,0,0.089343176,0,5283,1960.141
12.69993477,0.200418557,0.295965104,0.138495093,37.3,0.084187568,0.135441658,0.01134133,0.054089422,0.12431843,0.114503817,0.092693566,0.136314068,0.069138495,0.039258451,0.071537623,0.658328596,1,1759,2.61,2110,1759,114900,925,0.196020874,0.347684279,0.305936073,0.071754729,0.040769733,0.016307893,0.021526419,0.891603053,0.059323882,0,0.008287895,0,0.030534351,0.010250818,4585,128.2496
12.42786683,0.10236065,0.249423299,0.161764706,41.3,0.083333333,0.106113033,0.0227797,0.068915802,0.153979239,0.170415225,0.068627451,0.110726644,0.076989619,0.03200692,0.062572088,0.717638153,1,1321,2.63,1597,1321,127900,792,0.215782984,0.312782573,0.340731607,0.095355528,0.03000411,0.005343198,0,0.946943483,0.025951557,0,0.003460208,0.002883506,0.014129181,0.006632065,3468,113.0946
